Dates,Open,Hign,Low,Closing
20190927,3843.458,3859.5,3832.247,3852.653
20190930,3842.074,3857.232,3813.549,3814.528
20191008,3818.589,3861.643,3818.589,3837.679
20191009,3822.607,3845.34,3805.067,3843.239
20191010,3838.486,3877.142,3829.433,3874.639
20191011,3885.52,3922.369,3868.842,3911.725
20191014,3944.859,3983.812,3934.733,3953.241
20191015,3953.164,3953.164,3928.151,3936.25
20191016,3939.276,3964.046,3919.017,3922.685
20191017,3929.386,3935.812,3913.917,3925.222
20191018,3935.42,3940.541,3864.965,3869.378
20191021,3865.344,3884.745,3856.037,3880.84
20191022,3896.315,3897.435,3870.549,3895.881
20191023,3892.677,3901.424,3862.197,3871.085
20191024,3877.924,3890.195,3852.583,3870.668
20191025,3871.769,3899.722,3849.034,3896.792
20191028,3904.982,3927.796,3897.818,3926.585
20191029,3929.708,3932.374,3910.226,3910.226
20191030,3904.717,3908.1,3883.447,3891.226
20191031,3906.859,3907.151,3878.876,3886.752
20191101,3883.808,3956.08,3876.416,3952.387
20191104,3964.005,3985.357,3964.005,3978.122
20191105,3982.115,4030.638,3970.866,4002.813
20191106,4006.327,4007.501,3973.776,3984.882
20191107,3984.553,4005.383,3975.548,3991.875
20191108,4017.674,4022.036,3971.573,3973.011
20191111,3948.619,3948.619,3897.55,3902.978
20191112,3905.958,3914.882,3877.74,3903.689
20191113,3905.283,3908.42,3882.431,3899.981
20191114,3905.928,3916.946,3895.142,3905.857
20191115,3908.489,3915.105,3877.089,3877.089
20191118,3874.441,3913.103,3868.317,3907.929
20191119,3904.1,3947.039,3902.378,3947.039
20191120,3940.134,3943.227,3901.986,3907.864
20191121,3894.539,3901.826,3875.968,3889.598
20191122,3894.174,3918.838,3833.503,3849.995
20191125,3850.966,3878.251,3839.42,3878.206
20191126,3893.435,3899.11,3869.595,3891.653
20191127,3883.429,3889.978,3862.701,3875.619
20191128,3877.901,3887.69,3852.01,3862.303
20191129,3857.188,3861.658,3804.829,3828.671
20191202,3835.513,3854.751,3829.313,3836.059
20191203,3829.212,3851.12,3811.628,3851.087
20191204,3841.663,3852.992,3831.075,3849.819
20191205,3863.609,3883.403,3859.822,3879.364
20191206,3885.058,3902.385,3878.7,3902.385
20191209,3909.53,3911.968,3885.251,3895.447
20191210,3886.444,3900.959,3882.088,3900.384
20191211,3907.159,3909.385,3890.341,3902.749
20191212,3908.454,3908.454,3886.119,3891.024
20191213,3928.004,3969.457,3925.276,3968.221
20191216,3970.709,3987.587,3953.513,3987.546
20191217,3987.743,4067.135,3984.519,4041.8
20191218,4039.724,4057.64,4025.343,4032.783
20191219,4034.616,4038.544,4014.895,4027.149
20191220,4032.152,4046.726,4014.93,4017.253
20191223,4014.693,4032.172,3964.38,3967.096
20191224,3971.56,3994.509,3963.665,3992.958
20191225,3988.657,4000.556,3976.356,3990.867
20191226,3993.669,4025.988,3993.541,4025.988
20191227,4029.245,4066.796,4019.722,4022.028
20191230,4015.519,4083.69,4001.495,4081.633
20191231,4077.752,4098.144,4069.009,4096.582
20200102,4121.349,4172.655,4121.349,4152.241
20200103,4161.218,4164.299,4131.864,4144.965
20200106,4120.521,4170.638,4102.38,4129.295
20200107,4137.402,4161.25,4135.097,4160.227
20200108,4139.632,4149.813,4101.98,4112.317
20200109,4145.534,4165.657,4143.592,4164.37
20200110,4177.578,4180.977,4148.482,4163.185
20200113,4166.925,4203.988,4148.601,4203.988
20200114,4215.158,4223.508,4188.081,4189.886
20200115,4186.881,4193.869,4150.88,4166.734
20200116,4174.817,4175.294,4142.18,4149.043
20200117,4162.194,4177.028,4141.645,4154.853
20200120,4170.736,4185.963,4149.488,4185.83
20200121,4165.02,4165.02,4113.325,4114.309
20200122,4093.801,4141.177,4046.487,4131.931
20200123,4093.323,4103.524,3972.393,4003.901
20200203,3639.909,3732.157,3639.909,3688.358
20200204,3652.003,3786.863,3652.003,3785.638
20200205,3801.099,3866.011,3781.613,3828.527
20200206,3841.754,3914.915,3806.96,3899.775
20200207,3879.553,3899.884,3849.713,3899.869
20200210,3872.374,3920.167,3861.007,3916.005
20200211,3926.42,3970.522,3915.708,3952.464
20200212,3945.666,3984.432,3940.667,3984.432
20200213,3985.876,3999.55,3950.142,3959.919
20200214,3954.234,4001.563,3954.023,3987.734
20200217,3999.651,4077.446,3999.651,4077.424
20200218,4069.831,4076.388,4027.786,4057.511
20200219,4049.586,4085.17,4042.845,4051.311
20200220,4062.897,4148.529,4055.811,4144.656
20200221,4134.875,4184.438,4130.168,4149.49
20200224,4131.836,4149.01,4097.175,4132.839
20200225,4066.302,4126.708,4020.907,4123.854
20200226,4070.099,4132.782,4061.125,4073.015
20200227,4084.078,4110.528,4067.441,4084.876
20200228,3988.727,4031.145,3928.066,3940.049
20200302,3968.843,4092.539,3968.843,4069.666
20200303,4125.136,4147.653,4067.909,4091.361
20200304,4078.5,4115.262,4060.729,4115.052
20200305,4150.21,4215.851,4127.039,4206.725
20200306,4158.202,4181.31,4135.39,4138.507
20200309,4063.076,4063.076,3995.131,3997.133
20200310,3975.229,4093.002,3954.751,4082.731
20200311,4090.935,4091.27,4028.396,4028.429
20200312,3976.114,3987.434,3926.27,3950.911
20200313,3771.014,3937.181,3765.148,3895.313
20200316,3899.86,3899.86,3720.513,3727.84
20200317,3739.783,3786.891,3618.307,3709.682
20200318,3729.685,3775.851,3636.256,3636.256
20200319,3623.789,3647.987,3503.187,3589.093
20200320,3629.513,3663.952,3588.777,3653.224
20200323,3542.684,3585.801,3523.788,3530.306
20200324,3598.655,3627.759,3545.452,3625.115
20200325,3711.475,3732.654,3685.994,3722.518
20200326,3692.608,3736.254,3681.267,3698.047
20200327,3746.391,3758.783,3709.921,3710.061
20200330,3657.462,3690.639,3637.585,3674.111
20200331,3708.14,3716.071,3676.202,3686.155
20200401,3682.297,3731.78,3670.965,3675.076
20200402,3656.323,3734.531,3652.317,3734.531
20200403,3721.481,3738.832,3698.982,3713.218
20200407,3779.908,3803.629,3772.205,3798.021
20200408,3776.417,3793.002,3767.292,3780.345
20200409,3798.488,3801.724,3785.312,3792.811
20200410,3794.843,3824.744,3758.96,3769.178
20200413,3751.709,3769.876,3740.194,3753.257
20200414,3777.834,3825.76,3764.984,3825.699
20200415,3820.851,3829.801,3793.44,3797.362
20200416,3777.799,3807.357,3774.559,3802.381
20200417,3831.923,3863.452,3821.42,3839.487
20200420,3845.46,3853.798,3831.553,3853.455
20200421,3838.231,3838.231,3779.997,3808.047
20200422,3789.13,3839.383,3782.215,3839.383
20200423,3851.913,3857.471,3826.557,3829.753
20200424,3826.312,3827.212,3787.071,3796.972
20200427,3808.017,3842.871,3793.765,3822.769
20200428,3835.348,3859.675,3768.2,3849.146
20200429,3837.514,3880.744,3833.716,3867.032
20200430,3880.409,3921.7,3880.409,3912.577
20200506,3867.259,3937.691,3865.988,3936.254
20200507,3937.592,3941.483,3915.905,3924.895
20200508,3942.997,3979.663,3935.981,3963.622
20200511,3974.76,3998.097,3944.504,3960.18
20200512,3961.343,3970.111,3930.211,3960.238
20200513,3946.643,3972.525,3932.571,3968.253
20200514,3952.199,3952.199,3924.045,3925.218
20200515,3941.125,3945.196,3907.402,3912.816
20200518,3914.66,3946.431,3898.404,3922.912
20200519,3963.775,3966.852,3944.072,3956.249
20200520,3955.715,3955.715,3923.921,3935.222
20200521,3950.598,3951.743,3907.579,3913.795
20200522,3907.576,3907.576,3818.149,3824.064
20200525,3828.321,3835.633,3800.18,3829.325
20200526,3850.001,3874.748,3844.478,3872.77
20200527,3873.698,3873.698,3838.425,3845.613
20200528,3848.489,3885.421,3818.432,3856.632
20200529,3838.377,3872.303,3830.419,3867.023
20200601,3901.726,3976.315,3901.726,3971.34
20200602,3969.952,3991.776,3958.977,3983.568
20200603,4001.171,4018.676,3982.93,3983.648
20200604,3998.164,3999.805,3968.572,3982.185
20200605,3988.224,4001.251,3967.926,4001.251
20200608,4023.606,4050.221,4016.102,4021.955
20200609,4027.561,4052.156,4016.339,4047.029
20200610,4046.232,4046.232,4024.419,4039.705
20200611,4031.74,4043.012,3979.752,3995.885
20200612,3931.624,4011.059,3927.249,4003.083
20200615,3982.967,4007.14,3954.988,3954.988
20200616,3995.579,4014.57,3987.864,4014.57
20200617,4018.609,4018.609,3992.134,4017.594
20200618,4009.783,4047.557,4000.901,4044.384
20200619,4047.048,4109.36,4043.492,4098.709
20200622,4097.507,4126.942,4088.782,4102.046
20200623,4098.037,4124.725,4080.753,4121.794
20200624,4128.1,4144.678,4123.358,4138.989
20200629,4127.935,4137.37,4092.535,4109.716
20200630,4130.003,4174.424,4129.775,4163.964
20200701,4172.642,4247.783,4163.495,4247.783
20200702,4239.408,4340.104,4238.116,4335.845
20200703,4353.194,4419.596,4348.453,4419.596
20200706,4465.808,4678.112,4465.808,4670.095
20200707,4739.61,4796.315,4688.057,4698.126
20200708,4692.862,4803.364,4670.65,4774.004
20200709,4770.077,4854.12,4757.294,4840.771
20200710,4796.087,4821.374,4734.472,4753.133
20200713,4742.374,4878.077,4741.874,4852.961
20200714,4836.166,4860.44,4729.926,4806.69
20200715,4821.516,4837.476,4723.361,4744.469
20200716,4741.529,4772.564,4513.654,4516.253
20200717,4524.772,4601.373,4485.821,4544.701
20200720,4597.204,4681.943,4534.23,4680.305
20200721,4697.503,4714.292,4661.444,4691.042
20200722,4682.658,4790.449,4675.349,4714.445
20200723,4668.74,4731.4,4607.658,4712.436
20200724,4679.027,4691.698,4479.393,4505.591
20200727,4535.005,4558.119,4482.441,4528.45
20200728,4567.669,4590.25,4537.685,4568.258
20200729,4559.163,4680.558,4548.854,4679.008
20200730,4689.763,4704.631,4649.768,4656.151
20200731,4652.182,4741.808,4621.963,4695.046
20200803,4735.899,4771.369,4720.025,4771.311
20200804,4778.487,4807.078,4747.775,4775.802
20200805,4761.764,4786.703,4711.272,4777.109
20200806,4779.238,4791.856,4691.157,4762.764
20200807,4742.294,4749.022,4637.843,4707.926
20200810,4681.755,4757.663,4646.288,4724.87
20200811,4730.375,4791.534,4674.864,4681.784
20200812,4668.89,4681.621,4566.274,4647.645
20200813,4666.49,4671.769,4626.103,4635.713
20200814,4627.61,4708.071,4617.632,4704.629
20200817,4727.12,4838.086,4721.359,4815.226
20200818,4816.57,4825.386,4788.829,4812.756
20200819,4804.666,4809.05,4738.009,4740.678
20200820,4708.125,4721.436,4662.803,4679.154
20200821,4717.787,4739.484,4684.81,4718.843
20200824,4746.404,4769.467,4716.605,4755.849
20200825,4769.211,4802.412,4746.313,4761.951
20200826,4761.719,4786.425,4689.881,4706.13
20200827,4718.062,4731.935,4679.362,4731.345
20200828,4727.292,4850.488,4719.353,4844.265
20200831,4870.934,4901.212,4816.212,4816.215
20200901,4803.392,4842.135,4791.783,4842.122
20200902,4859.075,4863.551,4797.52,4843.887
20200903,4841.502,4877.012,4800.058,4817.095
20200904,4737.237,4778.203,4726.556,4770.219
20200907,4759.521,4789.303,4655.56,4669.368
20200908,4683.826,4707.897,4639.053,4694.389
20200909,4634.247,4645.197,4558.03,4584.589
20200910,4632.099,4647.751,4572.206,4581.977
20200911,4572.257,4630.884,4563.106,4627.283
20200914,4652.054,4666.986,4625.988,4651.051
20200915,4649.447,4691.5,4630.537,4688.483
20200916,4683.006,4690.681,4638.459,4657.358
20200917,4642.054,4664.949,4601.639,4632.714
20200918,4636.642,4737.804,4631.704,4737.089
20200921,4750.748,4752.98,4688.72,4691.428
20200922,4654.218,4706.21,4622.111,4635.761
20200923,4639.659,4665.96,4623.553,4652.327
20200924,4623.953,4631.948,4562.209,4563.066
20200925,4582.482,4599.539,4554.72,4570.022
20200928,4582.647,4613.632,4571.151,4581.908
20200929,4608.293,4616.677,4586.354,4591.799
20200930,4607.575,4634.724,4563.411,4587.395
20201009,4663.61,4695.404,4655.085,4681.141
20201012,4705.188,4823.267,4704.155,4823.158
20201013,4812.899,4845.919,4795.373,4839.201
20201014,4830.458,4830.458,4795.907,4807.102
20201015,4810.782,4833.892,4796.265,4798.736
20201016,4798.916,4825.552,4765.967,4791.676
20201019,4823.494,4849.605,4747.336,4755.488
20201020,4751.369,4793.467,4739.458,4793.467
20201021,4801.631,4801.631,4758.855,4792.828
20201022,4780.595,4791.808,4725.499,4777.984
20201023,4775.467,4802.456,4717.098,4718.488
20201026,4684.047,4713.395,4639.302,4691.236
20201027,4680.137,4708.462,4671.854,4699.279
20201028,4703.004,4753.313,4685.601,4737.272
20201029,4683.607,4803.032,4679.253,4772.92
20201030,4776.473,4778.509,4683.472,4695.334
20201102,4702.746,4738.024,4695.444,4720.831
20201103,4743.174,4793.396,4734.175,4777.561
20201104,4781.448,4825.464,4770.558,4813.656
20201105,4861.338,4885.112,4838,4885.112
20201106,4897.63,4897.63,4845.429,4885.718
20201109,4918.861,4997.802,4918.861,4981.35
20201110,4995.413,4995.413,4928.932,4953.876
20201111,4937.758,4957.585,4901.707,4904.898
20201112,4916.774,4926.342,4891.51,4908.463
20201113,4886.978,4886.978,4825.758,4856.851
20201116,4880.958,4904.172,4848.624,4904.172
20201117,4903.12,4909.29,4865.394,4894.786
20201118,4889.675,4911.088,4870.716,4891.672
20201119,4880.922,4939.791,4870.2,4927.989
20201120,4928.222,4947.43,4922.59,4943.288
20201123,4954.599,5029.651,4940.449,5005.027
20201124,4997.048,5001.061,4960.982,4974.285
20201125,4992.747,5004.773,4910.7,4910.7
20201126,4908.321,4925.286,4867.815,4919.591
20201127,4930.593,4980.765,4917.348,4980.765
20201130,4994.106,5055.192,4960.252,4960.252
20201201,4963.13,5072.549,4963.13,5067.098
20201202,5072.975,5090.608,5043.309,5067.145
20201203,5065.453,5072.305,5033.789,5057.06
20201204,5049.523,5072.386,5017.851,5065.916
20201207,5065.729,5067.87,5014.609,5022.235
20201208,5029.106,5043.06,4998.922,5009.879
20201209,5022.385,5033.642,4942.52,4942.699
20201210,4931.293,4962.743,4919.77,4940.525
20201211,4957.824,4957.824,4849.355,4889.629
20201214,4903.627,4937.26,4887.66,4934.835
20201215,4931.602,4954.189,4904.793,4945.1
20201216,4957.297,4968.856,4938.193,4953.867
20201217,4960.729,5021.617,4950.371,5017.478
20201218,5014.321,5027.445,4979.005,4999.968
20201221,4995.762,5048.507,4969.999,5046.84
20201222,5034.983,5055.135,4960.946,4964.773
20201223,4977.299,5028.451,4968.151,5007.123
20201224,5006.005,5033.038,4979.237,5000.015
20201225,4985.77,5042.098,4973.681,5042.014
20201228,5042.943,5089.345,5037.858,5064.415
20201229,5071.449,5077.417,5034.308,5042.936
20201230,5037.985,5113.711,5036.629,5113.711
20201231,5122.48,5215.618,5122.48,5211.288
